LOCATION,houseprice,year,quarter,interest,gdp
IRL,34.2505171508302,1974,2,14.3636,NA
IRL,34.1731175373884,1974,3,14.93259,NA
IRL,34.1628041945573,1974,4,16.43635,NA
IRL,35.2034733335432,1975,1,14.37376,NA
IRL,35.4230075417793,1975,2,13.98089,NA
IRL,35.608569360949,1975,3,13.65914,NA
IRL,35.5874607793519,1975,4,14.75309,NA
IRL,35.3073318226425,1976,1,14.10959,NA
IRL,34.4928416661446,1976,2,14.3128,NA
IRL,33.8536039743368,1976,3,14.81405,NA
IRL,37.5056657913902,1976,4,16.15524,NA
IRL,34.8327242942054,1977,1,13.90976,NA
IRL,35.688044487654,1977,2,13.60495,NA
IRL,37.5821457450063,1977,3,13.17482,NA
IRL,39.4350076573512,1977,4,11.68461,NA
IRL,43.1513522897411,1978,1,12.2773,NA
IRL,46.2382226010343,1978,2,13.36448,NA
IRL,47.6532440568235,1978,3,13.07321,NA
IRL,45.7655087853075,1978,4,13.44577,NA
IRL,47.3934897407769,1979,1,13.94024,NA
IRL,52.755424616435,1979,2,14.4415,NA
IRL,49.3950154765367,1979,3,16.13153,NA
IRL,49.1794094932781,1979,4,16.71407,NA
IRL,49.1089147090239,1980,1,16.64972,NA
IRL,45.9542758364522,1980,2,15.78946,NA
IRL,45.5383630580169,1980,3,14.61084,NA
IRL,47.5974785523964,1980,4,15.34578,NA
IRL,47.7359277185231,1981,1,16.35845,NA
IRL,47.3924848102115,1981,2,17.23903,NA
IRL,49.4903720243573,1981,3,18.04171,NA
IRL,46.0758133345858,1981,4,18.53958,NA
IRL,45.5359809062577,1982,1,19.33887,NA
IRL,46.0125863723245,1982,2,18.67505,NA
IRL,43.026746557924,1982,3,16.40248,NA
IRL,43.5052545496965,1982,4,14.90888,NA
IRL,42.3058459459357,1983,1,14.63116,NA
IRL,42.9406856849631,1983,2,13.798,NA
IRL,44.7195073683236,1983,3,13.93008,NA
IRL,45.4759978288549,1983,4,14.15023,NA
IRL,44.6544232934397,1984,1,14.2857,NA
IRL,42.9921239627205,1984,2,14.63455,NA
IRL,41.8540976355698,1984,3,15.17983,NA
IRL,41.1173699512174,1984,4,15.28821,NA
IRL,41.371343964961,1985,1,14.77341,NA
IRL,41.1403050771644,1985,2,13.17482,NA
IRL,41.1122178803033,1985,3,11.83024,NA
IRL,40.7345990282197,1985,4,12.16215,NA
IRL,40.1790484700372,1986,1,11.55252,NA
IRL,41.3149365478889,1986,2,9.554283,NA
IRL,40.434900341786,1986,3,11.01062,NA
IRL,39.6974375823458,1986,4,13.49318,NA
IRL,39.2833746603351,1987,1,12.58889,NA
IRL,38.0323872134771,1987,2,10.96321,NA
IRL,39.1617449407276,1987,3,11.50849,NA
IRL,39.7478571182519,1987,4,10.69904,NA
IRL,40.4645734154268,1988,1,10.23504,NA
IRL,39.9473665459441,1988,2,9.699917,NA
IRL,42.2619105990379,1988,3,9.378167,NA
IRL,41.2195749740806,1988,4,8.73128,NA
IRL,40.4797379184353,1989,1,8.893848,NA
IRL,41.8413721231881,1989,2,9.435743,NA
IRL,42.4823169367844,1989,3,9.161409,NA
IRL,45.2901130018684,1989,4,9.777815,NA
IRL,46.7603002978529,1990,1,10.52969,NA
IRL,48.1185758213274,1990,2,10.37051,NA
IRL,47.9129604896945,1990,3,10.40438,NA
IRL,46.9458521465165,1990,4,10.4518,NA
IRL,47.6397326893039,1991,1,9.818457,NA
IRL,46.6880115420114,1991,2,9.412036,NA
IRL,47.5701477376959,1991,3,9.496707,NA
IRL,48.1088981392492,1991,4,9.371393,NA
IRL,47.4981667981797,1992,1,9.015775,NA
IRL,47.0606636227786,1992,2,9.06319,NA
IRL,46.6577892466071,1992,3,9.615246,NA
IRL,46.838577485617,1992,4,10.17069,NA
IRL,46.8000617089041,1993,1,9.253333,NA
IRL,46.9225720566702,1993,2,7.85,NA
IRL,46.428429082616,1993,3,7.146667,NA
IRL,47.7160369374695,1993,4,6.553333,NA
IRL,48.6581951621208,1994,1,6.556667,NA
IRL,47.8403354657181,1994,2,8.01,NA
IRL,48.7834483797413,1994,3,8.53,NA
IRL,46.3984275868768,1994,4,8.586667,NA
IRL,46.7938633587741,1995,1,8.753333,NA
IRL,49.3192263135033,1995,2,8.433333,NA
IRL,50.3562184585084,1995,3,8.166667,NA
IRL,51.756138505244,1995,4,7.666667,NA
IRL,50.4469122549725,1996,1,7.513333,NA
IRL,51.7442945252762,1996,2,7.576667,NA
IRL,52.7828274480827,1996,3,7.376667,NA
IRL,53.1236412489649,1996,4,6.69,NA
IRL,56.3361078888445,1997,1,6.51,39.8
IRL,57.2009719602337,1997,2,6.573333,41.3
IRL,58.6577833198277,1997,3,6.23,41.7
IRL,60.344859739357,1997,4,5.86,42.3
IRL,62.9384030003459,1998,1,5.22,43.8
IRL,67.5004320535865,1998,2,5.073333,44.9
IRL,72.0377976418527,1998,3,4.663333,46.3
IRL,75.1245273900116,1998,4,4.23,44.8
IRL,77.7734738982144,1999,1,4.033333,47.9
IRL,80.4843949289603,1999,2,4.24,48.6
IRL,82.5390125586237,1999,3,5.146667,50.2
IRL,87.1212812929343,1999,4,5.423333,51.1
IRL,89.6855829704438,2000,1,5.713333,51.9
IRL,93.5080604807808,2000,2,5.5,53.7
IRL,95.6862569687509,2000,3,5.503334,54.5
IRL,98.5468805491798,2000,4,5.333333,54.7
IRL,102.3945993795,2001,1,4.986667,56.1
IRL,103.009207370584,2001,2,5.2,57.1
IRL,103.286220299465,2001,3,5.083333,56.6
IRL,100.390367706205,2001,4,4.776667,57.5
IRL,101.215842480618,2002,1,5.213333,59.1
IRL,103.221088420377,2002,2,5.356667,59.5
IRL,105.668961571375,2002,3,4.86,60.7
IRL,108.072392272817,2002,4,4.61,61.3
IRL,111.018100606492,2003,1,4.14,61
IRL,114.316900376267,2003,2,3.933333,61.3
IRL,116.744480298106,2003,3,4.123333,61.8
IRL,120.32547899862,2003,4,4.333333,65
IRL,123.434412294343,2004,1,4.106667,64.9
IRL,125.947622331491,2004,2,4.286667,66.4
IRL,128.245982648261,2004,3,4.133333,66.1
IRL,128.70269951382,2004,4,3.78,67.6
IRL,131.349076393487,2005,1,3.563333,69
IRL,133.118693730477,2005,2,3.29,70.3
IRL,135.150178923984,2005,3,3.146667,69.6
IRL,141.558025462574,2005,4,3.316667,71.8
IRL,143.786980055961,2006,1,3.48,73.1
IRL,148.242919291961,2006,2,3.946667,73.3
IRL,155.111858992249,2006,3,3.88,74.1
IRL,157.843872076713,2006,4,3.753333,74.4
IRL,159.577822074605,2007,1,4.026667,78.7
IRL,158.843919778113,2007,2,4.376667,77.6
IRL,156.818574665131,2007,3,4.436666,75.6
IRL,155.139044022266,2007,4,4.383333,78.7
IRL,152.566920315753,2008,1,4.21,76.6
IRL,148.203674564528,2008,2,4.643333,74.7
IRL,143.876701726335,2008,3,4.69,74.1
IRL,136.681310878766,2008,4,4.56,71
IRL,135.129105087293,2009,1,5.536667,71.3
IRL,128.251272590391,2009,2,5.446667,70.9
IRL,123.218551927791,2009,3,5.093333,70
IRL,119.901484625076,2009,4,4.823333,69.1
IRL,117.224740351593,2010,1,4.696667,71.1
IRL,114.206654134122,2010,2,4.976666,71.2
IRL,110.181122912746,2010,3,5.586667,71.5
IRL,103.307894304931,2010,4,7.696667,71.2
IRL,99.8571050128525,2011,1,9.173333,71.7
IRL,94.3837502449754,2011,2,10.62,72.7
IRL,87.8115717517226,2011,3,10.17667,71.4
IRL,83.0462539812498,2011,4,8.436666,71.7
IRL,79.548503734957,2012,1,7.21,71.2
IRL,77.6213074421006,2012,2,7.03,72.6
IRL,77.366655027832,2012,3,5.77,71.2
IRL,78.2094268251824,2012,4,4.676667,72.1
IRL,76.4073964399004,2013,1,3.93,70.7
IRL,76.6990170414352,2013,2,3.76,72.7
IRL,79.1725319273159,2013,3,3.916667,74
IRL,81.4007731300046,2013,4,3.553333,74.2
IRL,84.2874939434328,2014,1,3.226667,76.5
IRL,88.6680724967572,2014,2,2.683333,79.7
IRL,93.4688283550263,2014,3,2.016667,79.8
IRL,96.2663748536406,2014,4,1.543333,80.3
IRL,98.0961697732955,2015,1,1.046667,99.1
IRL,99.9435072080223,2015,2,1.21,96.9
IRL,100.182847518881,2015,3,1.356667,99.5
IRL,101.777475499801,2015,4,1.116667,101
IRL,104.494236337287,2016,1,0.9633333,98
IRL,105.414760112294,2016,2,0.82,99.5
IRL,107.762406303724,2016,3,0.43,98.4
IRL,110.373052860781,2016,4,0.73,109.9
IRL,113.335604480347,2017,1,1.033333,105.2
IRL,115.317207910743,2017,2,0.8133333,108.5
IRL,119.318693181915,2017,3,0.7666667,111.7
IRL,121.67127460025,2017,4,0.5933333,117.6
IRL,125.177420830998,2018,1,1.016667,118.7
IRL,127.169037721222,2018,2,0.9466667,122.1
IRL,127.284780583353,2018,3,0.8733333,120.6
IRL,128.158209034119,2018,4,0.9666666,122.2
IRL,127.734505948568,2019,1,0.8233333,124.9
IRL,127.304926191406,2019,2,0.4433333,127.7
IRL,127.255217411011,2019,3,0.02333333,127.1
IRL,127.224418797763,2019,4,0.04333333,128.7
IRL,126.511049072876,2020,1,-0.02,133.4
IRL,128.989339001948,2020,2,0.13,129
IRL,125.894431841886,2020,3,-0.1,141.2
IRL,127.693901381051,2020,4,-0.2533333,134.6
IRL,129.912967416863,2021,1,-0.09,148.1
IRL,128.68810115202,2021,2,0.1666667,155.8
IRL,132.91937592711,2021,3,0.006666667,157.3
ITA,60.9925875028833,1970,1,NA,NA
ITA,61.0769858310824,1970,2,NA,NA
ITA,61.62716337903,1970,3,NA,NA
ITA,62.0409079798216,1970,4,NA,NA
ITA,62.0944486754248,1971,1,NA,NA
ITA,61.8440418460271,1971,2,NA,NA
ITA,61.3484938228601,1971,3,NA,NA
ITA,61.162094401472,1971,4,NA,NA
ITA,61.641315812874,1972,1,NA,NA
ITA,60.2431845628174,1972,2,NA,NA
ITA,60.604091471346,1972,3,NA,NA
ITA,61.6883306287503,1972,4,NA,NA
ITA,60.4178021964348,1973,1,NA,NA
ITA,57.7769820715472,1973,2,NA,NA
ITA,57.9739651172215,1973,3,NA,NA
ITA,65.4675165778255,1973,4,NA,NA
ITA,75.415755915106,1974,1,NA,NA
ITA,85.5186565871562,1974,2,NA,NA
ITA,89.9572070952814,1974,3,NA,NA
ITA,87.3753390663285,1974,4,NA,NA
ITA,83.0924193341293,1975,1,NA,NA
ITA,80.7280799194051,1975,2,NA,NA
ITA,79.5048683057211,1975,3,NA,NA
ITA,80.2962736433689,1975,4,NA,NA
ITA,81.7357780767469,1976,1,NA,NA
ITA,84.1337085746544,1976,2,NA,NA
ITA,86.6021737194118,1976,3,NA,NA
ITA,87.8224607723186,1976,4,NA,NA
ITA,87.7602025395825,1977,1,NA,NA
ITA,86.3545571163787,1977,2,NA,NA
ITA,83.9282968497182,1977,3,NA,NA
ITA,82.1443675130671,1977,4,NA,NA
ITA,81.9779417231104,1978,1,NA,NA
ITA,83.4050287593899,1978,2,NA,NA
ITA,87.4909428146737,1978,3,NA,NA
ITA,93.5356393347039,1978,4,NA,NA
ITA,97.9215945037652,1979,1,NA,NA
ITA,96.0722180704418,1979,2,NA,NA
ITA,90.3607608620939,1979,3,NA,NA
ITA,83.5598350724605,1979,4,NA,NA
ITA,80.6139251078111,1980,1,NA,NA
ITA,87.9712395637937,1980,2,NA,NA
ITA,97.9601779019151,1980,3,NA,NA
ITA,110.195772683749,1980,4,NA,NA
ITA,115.833625876497,1981,1,NA,67.3
ITA,112.308054402603,1981,2,NA,67.4
ITA,106.655449181113,1981,3,NA,67.5
ITA,104.335929491833,1981,4,NA,68
ITA,105.563175014373,1982,1,NA,68
ITA,107.924518781271,1982,2,NA,67.8
ITA,106.934395257652,1982,3,NA,67.8
ITA,102.864732859143,1982,4,NA,67.6
ITA,98.8961421910264,1983,1,NA,67.7
ITA,96.3225028535054,1983,2,NA,67.7
ITA,94.2381051640837,1983,3,NA,68.9
ITA,90.1431046769779,1983,4,NA,70.5
ITA,87.0728676354135,1984,1,NA,70.3
ITA,85.4462557782736,1984,2,NA,70.5
ITA,83.7869245945994,1984,3,NA,71.4
ITA,80.7842251989616,1984,4,NA,71.4
ITA,77.4599094230166,1985,1,NA,71.8
ITA,75.6652359404935,1985,2,NA,72.7
ITA,75.1302146950689,1985,3,NA,73.3
ITA,74.2709018988838,1985,4,NA,73.8
ITA,73.658977940501,1986,1,NA,74.3
ITA,73.4932643969005,1986,2,NA,74.8
ITA,73.5517052557492,1986,3,NA,75.5
ITA,73.9306964509022,1986,4,NA,75.8
ITA,74.543202049079,1987,1,NA,76.1
ITA,75.5935777350742,1987,2,NA,77.3
ITA,76.411845979427,1987,3,NA,77.5
ITA,77.2605312312979,1987,4,NA,78.3
ITA,77.3334675943465,1988,1,NA,79.5
ITA,76.6255369315362,1988,2,NA,80
ITA,78.3902568053022,1988,3,NA,81
ITA,85.7934616446558,1988,4,NA,82
ITA,92.9236115939045,1989,1,NA,82.5
ITA,96.4707630228073,1989,2,NA,82.9
ITA,99.1895121951052,1989,3,NA,83.7
ITA,104.204502755751,1989,4,NA,84.6
ITA,106.53910877988,1990,1,NA,84.9
ITA,112.954304914262,1990,2,NA,85.2
ITA,113.781849210892,1990,3,NA,85.3
ITA,115.286194324856,1990,4,NA,84.8
ITA,113.834609908319,1991,1,NA,86.4
ITA,117.011989410059,1991,2,13.195,86
ITA,117.034596090675,1991,3,13.26733,86
ITA,118.51987036301,1991,4,12.883,87
ITA,115.993850630641,1992,1,12.61933,87.3
ITA,118.381996398205,1992,2,12.78933,87.2
ITA,118.2927045449,1992,3,13.80667,87
ITA,118.29744678644,1992,4,13.84767,86.4
ITA,115.227837797996,1993,1,13.131,86.3
ITA,113.354164833943,1993,2,12.41433,86.1
ITA,110.940629464581,1993,3,10.10933,85.9
ITA,108.626269554623,1993,4,9.093,86.6
ITA,106.159406238545,1994,1,8.960667,87.2
ITA,104.21046643917,1994,2,9.631,87.9
ITA,101.996622956291,1994,3,11.38733,88.4
ITA,101.9315768221,1994,4,12.09633,89.2
ITA,100.386313955759,1995,1,12.73767,90.4
ITA,99.2511854670415,1995,2,12.69533,90.4
ITA,97.9506545499649,1995,3,11.80367,90.8
ITA,95.9746328044532,1995,4,11.58667,91.6
ITA,94.4180163084746,1996,1,10.54533,91.8
ITA,92.4488676309429,1996,2,9.868,91.7
ITA,90.5233326318378,1996,3,9.359667,91.8
ITA,88.1914430776204,1996,4,7.829667,91.5
ITA,86.0752011103856,1997,1,7.535666,91.8
ITA,85.668646023554,1997,2,7.373667,93.1
ITA,85.057177278038,1997,3,6.51,93.7
ITA,85.1183498794988,1997,4,6.021667,95.4
ITA,85.2722680371971,1998,1,5.335667,94.7
ITA,85.3807994619556,1998,2,5.144,95.2
ITA,85.5800170947126,1998,3,4.762,95.4
ITA,86.3278081435201,1998,4,4.288333,94.9
ITA,87.5383297134371,1999,1,4.082,95.5
ITA,88.5127541364373,1999,2,4.334667,95.8
ITA,89.5378717107172,1999,3,5.116667,96.7
ITA,90.1408543589275,1999,4,5.376667,98.2
ITA,91.4970076102647,2000,1,5.686666,99.2
ITA,92.7466103562476,2000,2,5.548666,100
ITA,94.1748176196373,2000,3,5.593667,100.6
ITA,95.1203106575454,2000,4,5.475333,102
ITA,96.5888325817759,2001,1,5.164667,102.7
ITA,97.3680376831266,2001,2,5.373667,102.3
ITA,99.0051837917217,2001,3,5.273334,102
ITA,101.128332176573,2001,4,4.936666,101.8
ITA,102.727564248946,2002,1,5.250667,102
ITA,103.875069104834,2002,2,5.353667,102.4
ITA,105.534995373841,2002,3,4.851666,102.6
ITA,107.371429481825,2002,4,4.680666,103
ITA,108.674993618726,2003,1,4.24,102.6
ITA,111.066481911658,2003,2,4.16,102.5
ITA,113.515216411868,2003,3,4.333333,102.4
ITA,115.656096695816,2003,4,4.45,103.4
ITA,117.728003422162,2004,1,4.276033,103.6
ITA,119.495128870126,2004,2,4.4626,104
ITA,121.387651277093,2004,3,4.3226,104
ITA,123.173377116212,2004,4,3.973467,104.3
ITA,125.109984736434,2005,1,3.7423670000000002,104.1
ITA,126.331333370847,2005,2,3.536933,104.8
ITA,127.475580278043,2005,3,3.391467,105.5
ITA,129.077354818153,2005,4,3.55092,105.6
ITA,130.364590941578,2006,1,3.7212,105.9
ITA,131.043258090513,2006,2,4.266467,106.6
ITA,131.745421905154,2006,3,4.171,107
ITA,133.381958381215,2006,4,4.0259,108.4
ITA,134.600492416307,2007,1,4.2397,108.2
ITA,135.198351530442,2007,2,4.543967,108.4
ITA,135.719896671589,2007,3,4.639133,108.7
ITA,136.037075886513,2007,4,4.526233,108.3
ITA,136.320143219104,2008,1,4.377767,109.5
ITA,133.91906574038,2008,2,4.778533,108.5
ITA,132.042077171352,2008,3,4.9042,107.1
ITA,131.358489788219,2008,4,4.663767,104.3
ITA,131.739269946859,2009,1,4.5385,101.5
ITA,129.747004161738,2009,2,4.4591,101.2
ITA,128.183401736579,2009,3,4.1923,101.8
ITA,127.289526002953,2009,4,4.054833,102.1
ITA,126.352055740154,2010,1,4.0233,102.4
ITA,126.524659426175,2010,2,4.028533,103.2
ITA,126.924536044208,2010,3,3.896667,103.7
ITA,126.727442540797,2010,4,4.194334,104.2
ITA,125.145251921014,2011,1,4.78,104.7
ITA,125.954098788157,2011,2,4.8042,104.8
ITA,124.66700213517299,2011,3,5.493166,104.2
ITA,123.056586506086,2011,4,6.613667,103.2
ITA,122.062622067664,2012,1,5.710467,102.1
ITA,119.672745796704,2012,2,5.7876,101.4
ITA,117.23471402535,2012,3,5.690667,100.8
ITA,114.735580097709,2012,4,4.781967,100.1
ITA,111.700805527489,2013,1,4.447,99.1
ITA,110.482107649096,2013,2,4.206967,99.2
ITA,108.514800674479,2013,3,4.4595,99.4
ITA,107.449201775049,2013,4,4.152233,99.2
ITA,106.358251528873,2014,1,3.638867,99.3
ITA,104.615370478719,2014,2,3.090433,99.3
ITA,103.38460060482,2014,3,2.608767,99.4
ITA,102.07985103866,2014,4,2.234733,99.1
ITA,100.444353949372,2015,1,1.5177,99.4
ITA,99.5271388123671,2015,2,1.789467,99.8
ITA,100.389854455946,2015,3,1.9337,100
ITA,99.6386527823144,2015,4,1.614933,100.6
ITA,100.401552196463,2016,1,1.489,100.8
ITA,100.258128442843,2016,2,1.473867,101
ITA,100.29779647455,2016,3,1.2232,101.6
ITA,99.6104491529105,2016,4,1.759667,101.9
ITA,98.4659454234248,2017,1,2.248033,102.5
ITA,98.0709598281555,2017,2,2.168,102.9
ITA,97.9461505393283,2017,3,2.150133,103.3
ITA,97.5931004807107,2017,4,1.885533,103.8
ITA,97.2762804858289,2018,1,2.010167,103.8
ITA,96.7958587255148,2018,2,2.232433,103.8
ITA,96.0007602589745,2018,3,2.921,103.9
ITA,96.1567332728884,2018,4,3.278,104.2
ITA,95.5172138277748,2019,1,2.7573,104.3
ITA,95.8277211820693,2019,2,2.5152,104.5
ITA,96.0873510993104,2019,3,1.167233,104.6
ITA,96.1460956732477,2019,4,1.213167,104.1
ITA,97.0996765472661,2020,1,1.26,98.2
ITA,99.1552463011903,2020,2,1.672,85.5
ITA,97.656497522004,2020,3,1.069733,98.9
ITA,98.1327639363275,2020,4,0.6706667,97.3
ITA,98.6306303081708,2021,1,0.6365666,97.5
ITA,98.7126512867883,2021,2,0.8855,100.2
JPN,27.4834299967786,1960,1,NA,NA
JPN,29.0385765112273,1960,2,NA,NA
JPN,30.6851634965528,1960,3,NA,NA
JPN,33.7291813146568,1960,4,NA,NA
JPN,36.5117354710249,1961,1,NA,NA
JPN,38.6747122002821,1961,2,NA,NA
JPN,40.4106290635571,1961,3,NA,NA
JPN,41.073941945795,1961,4,NA,NA
JPN,42.3992181779829,1962,1,NA,NA
JPN,43.8142284613307,1962,2,NA,NA
JPN,45.0619954780307,1962,3,NA,NA
JPN,45.8003385721483,1962,4,NA,NA
JPN,46.1238729291778,1963,1,NA,NA
JPN,46.3306439248301,1963,2,NA,NA
JPN,46.9688145690457,1963,3,NA,NA
JPN,48.3275706443482,1963,4,NA,NA
JPN,50.1147626391618,1964,1,NA,NA
JPN,50.8137982038369,1964,2,NA,NA
JPN,52.1301609683829,1964,3,NA,NA
JPN,53.0434328842432,1964,4,NA,NA
JPN,53.6453442885238,1965,1,NA,NA
JPN,53.298858032876,1965,2,NA,NA
JPN,53.6756791444737,1965,3,NA,NA
JPN,53.777880812558,1965,4,NA,NA
JPN,53.8949969312265,1966,1,NA,NA
JPN,54.1763386540121,1966,2,NA,NA
JPN,55.0471247569939,1966,3,NA,NA
JPN,56.2128544884213,1966,4,NA,NA
JPN,57.1227630544691,1967,1,NA,NA
JPN,59.0535331938622,1967,2,NA,NA
JPN,60.8147530208893,1967,3,NA,NA
JPN,61.8806076178809,1967,4,NA,NA
JPN,63.4468106925922,1968,1,NA,NA
JPN,65.541174949131,1968,2,NA,NA
JPN,67.8053903219536,1968,3,NA,NA
JPN,70.5856618440939,1968,4,NA,NA
JPN,73.6353162118212,1969,1,NA,NA
JPN,76.1784677662003,1969,2,NA,NA
JPN,78.6587708306796,1969,3,NA,NA
JPN,82.4817520220471,1969,4,NA,NA
JPN,84.1100663234793,1970,1,NA,NA
JPN,86.2797589202305,1970,2,NA,NA
JPN,89.4293053106227,1970,3,NA,NA
JPN,90.2782365974684,1970,4,NA,NA
JPN,92.2864879670174,1971,1,NA,NA
JPN,94.3931679220676,1971,2,NA,NA
JPN,96.3206512340664,1971,3,NA,NA
JPN,97.7941894977374,1971,4,NA,NA
JPN,100.455545823012,1972,1,NA,NA
JPN,102.703583849793,1972,2,NA,NA
JPN,105.029963084665,1972,3,NA,NA
JPN,113.622716641604,1972,4,NA,NA
JPN,119.870732014139,1973,1,NA,NA
JPN,125.048479043051,1973,2,NA,NA
JPN,129.371937108686,1973,3,NA,NA
JPN,130.324945053847,1973,4,NA,NA
JPN,125.7780057682,1974,1,NA,NA
JPN,122.04139767526,1974,2,NA,NA
JPN,118.017119417661,1974,3,NA,NA
JPN,109.423889131033,1974,4,NA,NA
JPN,104.773476356354,1975,1,NA,NA
JPN,103.269805582402,1975,2,NA,NA
JPN,101.225228741339,1975,3,NA,NA
JPN,99.6270154309116,1975,4,NA,NA
JPN,97.6117392541305,1976,1,NA,NA
JPN,95.620135531114,1976,2,NA,NA
JPN,94.3892786638843,1976,3,NA,NA
JPN,93.7087622480471,1976,4,NA,NA
JPN,92.8045865551593,1977,1,NA,NA
JPN,92.3224504343288,1977,2,NA,NA
JPN,92.1455201811301,1977,3,NA,NA
JPN,92.739619728218,1977,4,NA,NA
JPN,92.7066562894194,1978,1,NA,NA
JPN,92.8993907138397,1978,2,NA,NA
JPN,93.1539710566934,1978,3,NA,NA
JPN,94.7201541208374,1978,4,NA,NA
JPN,96.3434845370503,1979,1,NA,NA
JPN,97.9439987950522,1979,2,NA,NA
JPN,99.3459183726632,1979,3,NA,NA
JPN,100.894678627072,1979,4,NA,NA
JPN,101.751659947261,1980,1,NA,NA
JPN,102.747190885277,1980,2,NA,NA
JPN,104.44009769195,1980,3,NA,NA
JPN,106.191663880535,1980,4,NA,NA
JPN,107.560785789758,1981,1,NA,NA
JPN,109.494686939832,1981,2,NA,NA
JPN,111.101276941078,1981,3,NA,NA
JPN,112.430790453815,1981,4,NA,NA
JPN,113.83745223015,1982,1,NA,NA
JPN,115.500657562542,1982,2,NA,NA
JPN,116.362410489923,1982,3,NA,NA
JPN,117.235295247388,1982,4,NA,NA
JPN,118.174301674601,1983,1,NA,NA
JPN,118.787691469998,1983,2,NA,NA
JPN,119.422742506414,1983,3,NA,NA
JPN,119.693410900819,1983,4,NA,NA
JPN,119.904329821514,1984,1,NA,NA
JPN,120.093259404455,1984,2,NA,NA
JPN,120.376273296586,1984,3,NA,NA
JPN,120.657424661672,1984,4,NA,NA
JPN,120.656089476154,1985,1,NA,NA
JPN,121.195290710727,1985,2,NA,NA
JPN,121.510987676283,1985,3,NA,NA
JPN,121.949052538247,1985,4,NA,NA
JPN,122.260941920494,1986,1,NA,NA
JPN,123.156288049724,1986,2,NA,NA
JPN,124.287795357019,1986,3,NA,NA
JPN,126.239650250558,1986,4,NA,NA
JPN,128.286510299811,1987,1,NA,NA
JPN,131.36944312837,1987,2,NA,NA
JPN,135.268555788237,1987,3,NA,NA
JPN,136.5884571038,1987,4,NA,NA
JPN,138.186193903894,1988,1,NA,NA
JPN,139.442433213569,1988,2,NA,NA
JPN,140.479059916904,1988,3,NA,NA
JPN,142.137857436523,1988,4,NA,NA
JPN,144.347238120381,1989,1,4.947,NA
JPN,145.662631823587,1989,2,5.206666,NA
JPN,148.53474708219,1989,3,5.006333,NA
JPN,153.287537641121,1989,4,5.349,NA
JPN,158.082220810117,1990,1,6.708667,NA
JPN,162.601210481537,1990,2,6.611667,NA
JPN,167.375766067082,1990,3,7.474667,NA
JPN,167.543648768404,1990,4,7.044667,NA
JPN,168.314609585707,1991,1,6.444,NA
JPN,167.344624429588,1991,2,6.670667,NA
JPN,166.374425724523,1991,3,6.388333,NA
JPN,163.340633269879,1991,4,5.843667,NA
JPN,161.34267514266,1992,1,5.519333,NA
JPN,158.274522124349,1992,2,5.696333,NA
JPN,155.862296453356,1992,3,5.180333,NA
JPN,153.580869195343,1992,4,4.910333,NA
JPN,151.228334764542,1993,1,4.483333,NA
JPN,149.851601227149,1993,2,4.790667,NA
JPN,147.79071109437,1993,3,4.313334,NA
JPN,147.025373360329,1993,4,3.696333,NA
JPN,146.023222217159,1994,1,4.030334,82.9
JPN,144.765296623888,1994,2,4.118333,82.5
JPN,144.455733572874,1994,3,4.650333,83.4
JPN,143.749049201848,1994,4,4.654333,83.1
JPN,143.669100368515,1995,1,4.411,84
JPN,143.333024957069,1995,2,3.318333,84.8
JPN,142.716620985301,1995,3,3.059333,85.8
JPN,141.932084952389,1995,4,2.985333,86
JPN,141.298902070741,1996,1,3.23,86.7
JPN,140.210904739862,1996,2,3.313667,87.8
JPN,139.698438641843,1996,3,3.143667,87.9
JPN,139.124499579448,1996,4,2.718667,88.9
JPN,138.61964825775,1997,1,2.579667,89.1
JPN,136.155268398425,1997,2,2.600667,88.5
JPN,135.679992389065,1997,3,2.356333,88.6
JPN,135.317634267095,1997,4,1.958,88.7
JPN,134.95695032327,1998,1,1.934333,87.6
JPN,134.468511147274,1998,2,1.687333,87.2
JPN,134.132880918912,1998,3,1.429333,87.4
JPN,132.508960339545,1998,4,1.114667,88.1
JPN,131.987092909489,1999,1,1.947667,86.9
JPN,131.05196302708,1999,2,1.509667,87.2
JPN,130.048899590915,1999,3,1.78,87.7
JPN,129.273110727323,1999,4,1.758667,87.7
JPN,128.238727600979,2000,1,1.768667,89.2
JPN,127.395604850741,2000,2,1.703,89.6
JPN,126.348741243658,2000,3,1.771667,89.6
JPN,125.476525334154,2000,4,1.734333,90.5
JPN,124.073580736239,2001,1,1.364,91.2
JPN,123.542260965026,2001,2,1.239,90.5
JPN,122.476954400824,2001,3,1.331333,89.5
JPN,121.548334671321,2001,4,1.341667,89.2
JPN,120.172489470716,2002,1,1.447333,89.3
JPN,118.875886069245,2002,2,1.362333,90.1
JPN,117.414913442648,2002,3,1.226667,90.4
JPN,115.841382876461,2002,4,1.016333,90.6
JPN,114.222192635476,2003,1,0.796,90.7
JPN,112.77366237297,2003,2,0.5896667,91.3
JPN,111.090862663409,2003,3,1.260667,91.6
JPN,109.581340611331,2003,4,1.366667,92.5
JPN,107.747527801185,2004,1,1.319667,93.2
JPN,106.401055582199,2004,2,1.610667,93.2
JPN,105.04417305532,2004,3,1.596333,93.8
JPN,103.658282643422,2004,4,1.444,93.6
JPN,102.68828510187,2005,1,1.351333,94.1
